CustomerID,CustomerName,CustomerType,RegionID,SalesRepID,City,State,ZipCode,JoinDate,CreditLimit,Status
CU005358,Summit LLC,Builder,R03,SR0103,OH City,OH,38216,2024-06-22,25000,Active
CU005359,Dream Homes,Builder,R05,SR0130,CO City,CO,29348,2023-07-26,1000000,Active
CU005360,Evergreen Group,Contractor,R03,SR0163,IN Heights,IN,43610,2019-02-26,1000000,Active
CU005361,Urban Inc,Contractor,R01,SR0161,CT Metro,CT,88307,2024-01-30,250000,Active
CU005362,Urban Development,Retailer,R02,SR0132,TN Heights,TN,27033,2023-10-12,100000,Active
CU005363,Prime Supply,Contractor,R01,SR0186,NJ Heights,NJ,50660,2018-05-04,100000,Active
CU005364,Cornerstone Builders,Builder,R05,SR0100,UT Metro,ut,68613,2019-03-27,25000,Active
CU005365,Evergreen Contracting,Retailer,R01,SR0036,CT Metro,CT,81569,2024-09-17,250000,Active
CU005366,Metro Construction,Builder,R03,SR0038,OH Metro,OH,52725,2023-02-01,1000000,Active
CU005367,Prime Group,Retailer,R05,SR0040,UT Metro,UT,93678,2021-10-02,50000,Active
CU005368,Skyline Group,Distributor,R02,SR0037,SC Metro,SC,70124,2018-05-20,500000,Active
CU005369,  Dream Builders ,Retailer,R02,SR0122,NC City,NC,27996,2022-10-08,500000,Active
CU005370,Evergreen Materials,Retailer,R01,SR0141,NY Heights,NY,99405,2021-03-14,500000,Active
CU005371,Metro Inc,Contractor,R02,SR0117,NC City,NC,40535,2023-05-17,100000,Active
CU005372,Dream Contracting,Builder,R05,SR0105,UT Heights,UT,90136,2021-02-03,100000,Active
CU005373,Urban Materials,Retailer,R05,SR0115,UT Metro,UT,27832,2025-03-04,500000,Active
CU005374,Dream Inc,Builder,R05,SR0185,CO City,CO,99487,2024-04-24,25000,Active
CU005375,  Summit Supply ,Contractor,R03,SR0008,OH Metro,OH,16705,2023-10-29,1000000,Active
CU005376,Dream Inc,Distributor,R03,SR0138,MI Metro,MI,95082,2018-06-02,50000,Active
CU005377,Pioneer Development,Distributor,R01,SR0136,PA Heights,PA,59340,2017-07-28,1000000,Active
CU005378,Skyline LLC,Distributor,R02,SR0132,FL City,FL,17065,2018-04-23,250000,Active
CU005379,Urban Supply,Retailer,R04,SR0084,NM Heights,NM,18749,2023-02-16,25000,Active
CU005380,Evergreen Group,Distributor,R03,SR0163,OH City,OH,26141,2017-08-26,500000,Active
CU005381,Urban LLC,Contractor,R01,SR0026,NY Metro,NY,83007,2019-08-24,25000,Active
CU005382,Atlas Development,Contractor,R03,SR0028,IL Metro,IL,84154,2023-10-10,500000,Active
CU005383,Home Construction,Builder,R04,SR0089,TX Metro,TX,71963,2024-08-19,1000000,Active
CU005384,Prime Materials,Retailer,R03,SR0133,OH Metro,OH,53071,2024-01-23,25000,Active
CU005385,Cornerstone Contracting,Contractor,R01,SR0176,NY Metro,NY,57435,2022-10-07,1000000,Active
CU005386,Prime Homes,Contractor,R02,SR0062,TN Metro,TN,52373,2020-12-14,25000,Active
CU005387,Build LLC,Contractor,R02,SR0082,GA City,GA,13821,2025-04-27,100000,Active
CU005388,Build LLC,Retailer,R02,SR0122,SC Metro,SC,60337,2025-01-15,250000,Active
CU005389,Prime Builders,Contractor,R01,SR0006,MA Metro,MA,33330,2024-05-24,100000,Active
CU005390,Build Development,Builder,R03,SR0148,MI City,MI,77653,2020-08-08,500000,Active
CU005391,Dream Development,Builder,R02,SR0062,FL Metro,FL,55994,2020-04-04,1000000,Active
CU005392,Home LLC,Builder,R01,SR0081,NJ City,NJ,23629,2021-04-25,25000,Active
CU005393,Evergreen Contracting,Distributor,R03,SR0073,WI Heights,WI,80358,2022-08-13,100000,Active
CU005394,Summit Inc,Distributor,R05,SR0010,OR Metro,OR,63170,2017-07-31,1000000,Active
CU005395,Pioneer Inc,Builder,R05,SR0200,WA City,WA,66223,2023-09-01,100000,Active
CU005396,Atlas Supply,Retailer,R03,SR0193,MI Heights,MI,,2022-02-05,100000,Active
CU005397,Cornerstone Construction,Distributor,R05,SR0195,OR Metro,OR,32103,2022-04-27,1000000,Active
CU005398,Evergreen Construction,Contractor,R01,SR0121,PA Heights,PA,98488,2017-11-04,100000,Active
CU005399,Atlas Builders,Contractor,R01,SR0141,CT City,CT,19529,2024-10-18,250000,Active
CU005400,Prime Construction,Retailer,R02,SR0017,SC Heights,SC,10428,2024-10-29,25000,Active
CU005401,Dream Materials,Contractor,R03,SR0073,MI Metro,MI,27547,2023-04-25,1000000,Active
CU005402,Home Materials,Builder,R03,SR0003,IL City,IL,99020,2017-10-18,500000,Active
CU005403,Summit Contracting,Distributor,R04,SR0029,NM Metro,nm,11435,2024-03-15,100000,Active
CU005404,Skyline Group,Retailer,R04,SR0034,NM Heights,NM,31700,2021-10-26,100000,Active
CU005405,Skyline Materials,Distributor,R05,SR0090,WA City,WA,83209,2019-04-03,500000,Active
CU005406,Evergreen Inc,Builder,R02,SR0022,SC Metro,SC,41043,2017-12-29,500000,Active
CU005407,Skyline Group,Builder,R01,SR0101,NJ City,NJ,51733,2020-09-14,1000000,Active
CU005408,Prime Development,Distributor,R05,SR0115,OR City,OR,15154,2022-04-22,1000000,Active
CU005409,Metro LLC,Contractor,R02,SR0147,GA Heights,GA,23644,2025-06-26,500000,Active
CU005410,Evergreen Inc,Distributor,R01,SR0011,MA Metro,MA,51697,2017-07-04,100000,Active
CU005411,Pioneer Group,Retailer,R03,SR0073,OH Metro,OH,63277,2020-01-16,1000000,Active
CU005412,Build Contracting,Distributor,R05,SR0010,CO Metro,CO,71544,2018-06-05,250000,Active
CU005413,Prime Contracting,Distributor,R02,SR0117,TN City,TN,67129,2022-11-10,250000,Active
CU005414,Metro Inc,Retailer,R02,SR0082,SC City,SC,95684,2025-04-13,50000,Active
CU005415,Evergreen Homes,Builder,R03,SR0003,MI Metro,MI,79087,2018-08-20,1000000,Active
CU005416,Cornerstone Construction,Retailer,R01,SR0071,CT City,CT,48973,2019-05-12,50000,Active
CU005417,Urban Construction,Retailer,R03,SR0133,WI Metro,WI,64354,2024-09-06,100000,Active
CU005418,Summit Homes,Contractor,R03,SR0068,IL Metro,IL,47727,2017-09-13,25000,Active
CU005419,Home Group,Contractor,R02,SR0187,GA Metro,GA,26386,2021-10-10,25000,Active
CU005420,Cornerstone LLC,Builder,R04,SR0164,TX Metro,Texas,64890,2025-02-15,25000,Active
CU005421,Metro LLC,Contractor,R05,SR0160,UT City,UT,67532,2022-05-10,25000,Active
CU005422,Pioneer Group,Distributor,R03,SR0178,OH City,OH,59706,2021-12-28,1000000,Active
CU005423,Cornerstone Homes,Contractor,R02,SR0102,NC Heights,NC,21708,2022-12-08,500000,Active
CU005424,Prime Development,Builder,R03,SR0088,WI Metro,WI,55894,2018-03-29,500000,Active
CU005425,Dream Homes,Distributor,R02,SR0192,SC City,SC,26067,2022-09-01,100000,Active
CU005426,Summit Development,Builder,R02,SR0007,SC City,SC,51281,2019-06-16,25000,Active
CU005427,Atlas Homes,Contractor,R02,SR0027,NC Heights,NC,82663,2020-05-28,1000000,Active
CU005428,Summit Inc,Builder,R02,SR0117,SC City,SC,53660,2017-02-01,1000000,Active
CU005429,  Cornerstone Homes ,Distributor,R03,SR0173,WI City,WI,46979,2018-01-14,250000,Active
CU005430,Cornerstone Builders,Contractor,R01,SR0136,NJ City,NJ,76501,2022-12-08,1000000,Active
CU005431,Cornerstone LLC,Contractor,R05,SR0050,WA Heights,WA,35293,2020-05-09,500000,Active
CU005432,Prime LLC,Distributor,R03,SR0023,IL Heights,IL,57590,2020-05-17,500000,Active
CU005433,Urban Builders,Contractor,R02,SR0022,SC Heights,SC,96590,2022-11-23,50000,Active
CU005434,Urban Contracting,Builder,R05,SR0100,CA City,CA,20580,2019-05-20,25000,Active
CU005435,Evergreen Homes,Distributor,R05,SR0010,CO City,CO,40789,2023-10-03,25000,Active
CU005436,Pioneer Materials,Contractor,R03,SR0148,IN City,IN,92624,2023-03-04,1000000,Active
CU005437,Pioneer Contracting,Contractor,R05,SR0045,OR Metro,OR,54237,2019-03-02,25000,Active
CU005438,Cornerstone Builders,Retailer,R04,SR0189,OK Metro,OK,41016,2025-03-18,100000,Active
CU005439,Urban Development,Builder,R03,SR0043,MI City,MI,91481,2022-09-18,100000,Active
CU005440,Summit Supply,Contractor,R03,SR0028,IL Metro,IL,51326,2019-08-22,50000,Active
CU005441,Urban Homes,Contractor,R02,SR0067,GA Heights,GA,92396,2024-07-11,25000,Active
CU005442,Summit Group,Contractor,R02,SR0067,SC City,SC,91325,2019-05-16,1000000,Active
CU005443,Prime Builders,Builder,R03,SR0048,OH Heights,OH,86783,2024-06-07,25000,Active
CU005444,Skyline Supply,Contractor,R01,SR0186,CT Metro,CT,88784,2024-01-26,500000,Active
CU005445,Build LLC,Contractor,R05,SR0010,UT Metro,UT,83898,2023-02-13,50000,Active
CU005446,Evergreen LLC,Contractor,R01,SR0066,PA City,PA,81085,2021-01-24,100000,Active
CU005447,Atlas Homes,Contractor,R05,SR0160,UT Metro,UT,69936,2019-01-01,1000000,Active
CU005448,Dream Supply,Distributor,R03,SR0083,MI Metro,MI,85350,2020-01-19,100000,Active
CU005449,Evergreen Group,Retailer,R05,SR0190,OR City,OR,29036,2019-11-14,50000,Active
CU005450,Atlas LLC,Builder,R02,SR0082,GA Heights,GA,49475,2021-07-04,500000,Active
CU005451,Summit Materials,Contractor,R02,SR0107,TN City,TN,59176,2020-01-24,500000,Active
CU005452,Urban Development,Builder,R01,SR0171,NY Metro,NY,65231,2024-04-24,100000,Active
CU005453,Urban Group,Retailer,R02,SR0067,SC City,SC,97758,2023-08-27,100000,Active
CU005454,Evergreen Homes,Contractor,R04,SR0094,OK City,OK,78082,2022-11-19,100000,Active
CU005455,Pioneer Construction,Builder,R05,SR0040,OR Metro,OR,22571,2018-11-15,25000,Active
CU005456,Summit Materials,Retailer,R02,SR0132,NC Heights,NC,56125,2017-04-04,25000,Active
CU005457,Build Development,Distributor,R05,SR0070,OR Metro,OR,47712,2025-01-27,250000,Active
CU005458,Urban Group,Distributor,R01,SR0156,CT City,CT,67827,2024-04-22,100000,Active
CU005459,Build LLC,Contractor,R02,SR0002,SC Heights,SC,72446,2019-06-24,1000000,Active
CU005460,Pioneer Development,Contractor,R04,SR0014,NM Heights,NM,42871,2023-05-10,250000,Active
CU005461,Build Builders,Retailer,R04,SR0109,TX Metro,TX,98096,2019-07-21,100000,Active
CU005462,Pioneer Development,Retailer,R01,SR0041,MA Heights,MA,65360,2019-08-19,1000000,Active
CU005463,Evergreen Construction,Builder,R03,SR0128,IL City,IL,78252,2021-04-11,25000,Active
CU005464,Pioneer LLC,Retailer,R02,SR0027,GA City,GA,92176,2021-09-12,25000,Active
CU005465,Build Builders,Distributor,R02,SR0092,FL Metro,FL,64986,2018-11-06,50000,Active
CU005466,Prime LLC,Distributor,R04,SR0099,AZ Heights,AZ,47068,2025-02-09,25000,Active
CU005467,Cornerstone Contracting,Contractor,R03,SR0023,IL Heights,IL,94768,2019-03-04,500000,Active
CU005468,Cornerstone LLC,Retailer,R01,SR0166,CT Metro,CT,28376,2019-05-10,50000,Active
CU005469,Pioneer Builders,Builder,R05,SR0075,OR Metro,OR,79294,2020-07-23,100000,Active
CU005470,Urban Group,Distributor,R03,SR0148,IN City,IN,68609,2023-09-06,100000,Active
CU005471,Build Group,Contractor,R02,SR0192,FL Heights,FL,42475,2024-09-01,500000,Active
CU005472,Dream Supply,Contractor,R02,SR0112,FL Metro,FL,87215,2020-01-16,100000,Active
CU005473,Metro Homes,Retailer,R01,SR0106,PA Heights,PA,61747,2023-04-28,500000,Active
CU005474,Pioneer Group,Retailer,R01,SR0041,MA City,MA,54471,2017-06-03,500000,Active
CU005475,Evergreen Inc,Distributor,R01,SR0021,PA City,PA,87416,2021-07-27,25000,Active
CU005476,Cornerstone Homes,Builder,R01,SR0181,NJ Heights,NJ,61170,2022-07-15,250000,Active
CU005477,Pioneer Inc,Builder,R05,SR0015,WA Metro,WA,15444,2017-03-09,1000000,Active
CU005478,Skyline LLC,Distributor,R04,SR0079,NV Heights,NV,11726,2018-06-18,1000000,Active
CU005479,Atlas Materials,Retailer,R03,SR0063,IL Heights,IL,29647,2021-06-07,25000,Active
CU005480,Cornerstone Supply,Retailer,R04,SR0104,NM Metro,NM,33336,2017-04-03,250000,Active
CU005481,Cornerstone LLC,Contractor,R03,SR0123,MI Heights,MI,96583,2025-06-08,250000,Active
CU005482,Home Contracting,Builder,R03,SR0083,WI Metro,WI,,2019-07-09,250000,Active
CU005483,Home Contracting,Contractor,R03,SR0143,OH Heights,OH,47260,2018-05-18,25000,Active
CU005484,Dream LLC,Distributor,R02,SR0087,SC City,SC,48832,2023-10-22,500000,Active
CU005485,Evergreen Materials,Builder,R04,SR0074,NM Metro,NM,71002,2018-09-11,500000,Active
CU005486,Atlas LLC,Builder,R01,SR0026,MA City,ma,16250,2018-09-07,100000,Active
CU005487,Dream Builders,Contractor,R03,SR0013,IN Heights,IN,35002,2017-09-01,50000,Active
CU005488,Evergreen Homes,Retailer,R04,SR0004,NV Metro,NV,29453,2020-08-30,500000,Active
CU005489,Dream Construction,Retailer,R03,SR0188,IL Metro,IL,79498,2020-01-01,50000,Active
CU005490,Summit Builders,Distributor,R05,SR0015,CA City,CA,,2017-08-13,1000000,Active
CU005491,Home Construction,Contractor,R03,SR0063,IL Heights,IL,60083,2018-05-23,250000,Active
CU005492,Prime Supply,Contractor,R05,SR0055,WA City,WA,31635,2017-11-16,100000,Active
CU005493,Cornerstone Contracting,Builder,R01,SR0056,NY City,NY,25869,2025-01-14,50000,Active
CU005494,Dream Group,Retailer,R05,SR0040,OR Heights,OR,14747,2023-12-05,100000,Active
CU005495,Prime Inc,Contractor,R01,SR0016,MA City,MA,86117,2017-01-01,1000000,Active
CU005496,Home Contracting,Builder,R03,SR0163,WI Metro,WI,96772,2024-02-18,1000000,Active
CU005497,Home Builders,Contractor,R03,SR0198,IL Heights,IL,84844,2022-06-12,1000000,Active
CU005498,Evergreen Builders,Contractor,R04,SR0034,AZ City,AZ,46222,2021-11-17,500000,Active
CU005499,Build Development,Distributor,R04,SR0094,TX City,TX,83378,2019-12-11,25000,Active
CU005500,Build Inc,Distributor,R03,SR0008,IN City,IN,92821,2021-02-16,1000000,Active
CU005501,Dream Materials,Retailer,R02,SR0197,TN City,TN,26550,2021-04-01,250000,Active
CU005502,Cornerstone Builders,Builder,R03,SR0148,IN Heights,IN,65789,2022-03-16,500000,Active
CU005503,Skyline Construction,Builder,R05,SR0010,OR Metro,OR,85566,2019-10-14,25000,Active
CU005504,Build Group,Distributor,R02,SR0187,NC Heights,NC,12142,2023-03-08,250000,Active
CU005505,Cornerstone Contracting,Contractor,R04,SR0059,TX Heights,TX,28478,2020-01-04,25000,Active
CU005506,Summit LLC,Distributor,R01,SR0026,NY Metro,NY,51902,2025-05-24,250000,Active
CU005507,Metro Builders,Builder,R02,SR0172,GA Metro,GA,12342,2024-12-03,100000,Active
CU005508,Build Materials,Contractor,R04,SR0094,NV City,NV,66952,2022-06-05,250000,Active
CU005509,Atlas LLC,Retailer,R02,SR0052,TN City,TN,41958,2019-07-12,250000,Active
CU005510,Atlas Contracting,Builder,R02,SR0067,TN Metro,TN,69468,2018-04-28,25000,Active
CU005511,Cornerstone Contracting,Contractor,R01,SR0161,NY City,NY,57608,2019-02-14,100000,Active
CU005512,Urban Homes,Distributor,R03,SR0108,MI City,MI,90754,2025-05-18,500000,Active
CU005513,Home Development,Builder,R03,SR0113,OH Heights,OH,97619,2025-06-20,25000,Active
CU005514,Urban Development,Contractor,R01,SR0086,CT Metro,CT,21385,2018-02-05,100000,Active
CU005515,Home Contracting,Retailer,R04,SR0189,NV Metro,NV,77326,2024-06-25,100000,Active
CU005516,Atlas Homes,Retailer,R05,SR0050,CO Metro,CO,10460,2024-04-02,250000,Active
CU005517,Metro Homes,Builder,R03,SR0098,IL Heights,IL,18801,2022-09-05,250000,Active
CU005518,Atlas Contracting,Retailer,R01,SR0106,NJ Heights,NJ,31515,2021-04-11,1000000,Active
CU005519,Summit Materials,Distributor,R02,SR0027,GA City,GA,58344,2019-07-01,250000,Active
CU005520,Skyline Supply,Retailer,R01,SR0091,NJ Heights,NJ,15313,2017-02-22,1000000,Active
CU005521,Home Builders,Builder,R04,SR0129,NM Metro,NM,61104,2020-10-25,500000,Active
CU005522,Cornerstone Inc,Distributor,R05,SR0165,WA Heights,WA,29485,2019-12-10,50000,Active
CU005523,Summit Homes,Builder,R01,SR0136,MA City,MA,70691,2019-09-25,100000,Active
CU005524,Prime Group,Distributor,R04,SR0164,NM Metro,NM,17297,2023-05-27,250000,Active
CU005525,Home Inc,Distributor,R04,SR0199,NV City,NV,30226,2023-09-27,50000,Active
CU005526,Summit Contracting,Retailer,R02,SR0027,TN Metro,TN,37027,2021-12-24,100000,Active
CU005527,Skyline Supply,Contractor,R04,SR0159,NM City,NM,64356,2022-04-09,1000000,Active
CU005528,Build Materials,Contractor,R05,SR0125,CO Metro,CO,53881,2021-10-20,1000000,Active
CU005529,Evergreen Construction,Distributor,R03,SR0173,MI Heights,MI,61480,2020-05-20,1000000,Active
CU005530,Evergreen Materials,Contractor,R05,SR0005,CO Metro,CO,61280,2019-04-15,500000,Active
CU005531,Dream LLC,Builder,R04,SR0054,AZ Heights,AZ,63050,2017-12-24,100000,Active
CU005532,Urban Homes,Contractor,R04,SR0124,AZ Metro,AZ,40364,2022-06-25,1000000,Active
CU005533,Evergreen Supply,Distributor,R02,SR0157,SC Heights,SC,68495,2024-10-31,50000,Active
CU005534,Prime Homes,Builder,R04,SR0154,OK Metro,OK,30502,2019-03-13,1000000,Active
CU005535,Cornerstone Group,Distributor,R03,SR0083,WI Heights,WI,44414,2020-01-15,100000,Active
CU005536,Metro Builders,Distributor,R05,SR0035,WA Metro,WA,88046,2022-10-02,100000,Active
CU005537,Evergreen Construction,Contractor,R01,SR0066,CT City,CT,11645,2020-12-07,500000,Active
CU005538,Skyline Supply,Contractor,R04,SR0004,OK Metro,OK,97752,2023-09-22,100000,Active
CU005539,Summit Inc,Retailer,R05,SR0125,WA Heights,WA,33954,2021-09-03,25000,Active
CU005540,Build LLC,Distributor,R05,SR0015,CA City,CA,87110,2019-05-23,50000,Active
CU005541,Home Builders,Contractor,R05,SR0020,CA Metro,CA,19748,2019-04-05,100000,Active
CU005542,Metro Materials,Contractor,R01,SR0101,MA City,MA,64966,2020-04-05,100000,Active
CU005543,Urban Group,Distributor,R05,SR0180,CA Heights,CA,99121,2021-01-15,25000,Active
CU005544,Home Inc,Builder,R05,SR0020,OR Heights,OR,70267,2022-02-21,50000,Active
CU005545,Evergreen Development,Contractor,R05,SR0095,WA Metro,WA,80965,2020-11-01,100000,Active
CU005546,Atlas Inc,Retailer,R04,SR0019,AZ Heights,AZ,61879,2024-08-15,25000,Active
CU005547,Cornerstone Homes,Builder,R04,SR0094,NV City,NV,66958,2022-10-19,100000,Active
CU005548,Atlas Homes,Builder,R01,SR0141,MA City,MA,21699,2023-04-13,500000,Active
CU005549,Atlas Materials,Retailer,R03,SR0078,IN Heights,IN,92932,2024-08-03,250000,Active
CU005550,Summit Contracting,Contractor,R01,SR0066,NY Metro,NY,36366,2019-09-05,25000,Active
CU005551,Prime Contracting,Contractor,R03,SR0118,OH City,OH,52296,2019-06-17,250000,Active
CU005552,Dream LLC,Distributor,R05,SR0125,CO City,CO,27447,2017-05-17,500000,Active
CU005553,Cornerstone Materials,Contractor,R02,SR0127,NC Metro,NC,40574,2022-04-11,100000,Active
CU005554,Build Construction,Distributor,R04,SR0019,NV Heights,NV,98278,2022-03-20,250000,Active
CU005555,Skyline Development,Distributor,R03,SR0103,MI City,MI,95882,2024-11-11,500000,Active
CU005556,Skyline Homes,Contractor,R01,SR0136,PA Heights,PA,98984,2019-09-21,50000,Active
CU005557,Build Supply,Distributor,R02,SR0057,GA City,GA,75143,2019-07-27,50000,Active
CU005558,Build Supply,Builder,R01,SR0131,CT City,CT,37165,2017-06-29,500000,Active
CU005559,Cornerstone LLC,Retailer,R04,SR0199,AZ Heights,AZ,45986,2018-02-13,100000,Active
CU005560,Skyline Inc,Distributor,R01,SR0176,MA Heights,MA,18545,2022-07-23,1000000,Active
CU005561,Skyline Development,Builder,R05,SR0145,OR Heights,OR,73238,2023-11-28,50000,Active
CU005562,Pioneer Construction,Retailer,R02,SR0157,FL City,FL,76200,2021-11-07,50000,Active
CU005563,Metro LLC,Retailer,R03,SR0108,OH Heights,OH,58761,2025-03-30,25000,Active
CU005564,Skyline Materials,Builder,R03,SR0053,MI Metro,MI,80692,2018-02-04,500000,Active
CU005565,Build Materials,Retailer,R01,SR0071,CT Metro,CT,99920,2025-05-10,500000,Active
CU005566,Prime LLC,Contractor,R05,SR0075,UT Heights,UT,65780,2025-01-09,25000,Active
CU005567,Skyline Inc,Distributor,R04,SR0074,NM Heights,NM,57276,2017-02-06,500000,Active
CU005568,Atlas LLC,Retailer,R01,SR0151,PA City,PA,63896,2024-02-02,25000,Active
CU005569,Urban Supply,Contractor,R02,SR0002,GA Heights,GA,63869,2024-09-22,1000000,Active
CU005570,Pioneer LLC,Retailer,R04,SR0014,OK Heights,OK,92600,2020-11-26,100000,Active
CU005571,Dream Development,Retailer,R02,SR0117,TN City,TN,47618,2020-08-29,500000,Active
CU005572,Skyline Builders,Distributor,R05,SR0165,WA City,WA,15207,2022-11-03,500000,Active
CU005573,Prime LLC,Contractor,R04,SR0084,NV Heights,NV,20848,2019-12-02,250000,Active
CU005574,Evergreen Builders,Distributor,R01,SR0141,MA Heights,MA,62580,2019-01-01,100000,Active
CU005575,Urban Group,Distributor,R03,SR0013,IN City,IN,64334,2023-03-10,50000,Active
CU005576,Summit Construction,Builder,R04,SR0149,OK Metro,OK,29032,2020-02-10,50000,Active
CU005577,Home Group,Retailer,R03,SR0028,WI Metro,WI,76477,2024-09-24,100000,Active
CU005578,Atlas Inc,Distributor,R01,SR0111,CT Heights,CT,36665,2018-08-02,25000,Active
CU005579,Dream Supply,Builder,R05,SR0020,UT Heights,UT,13622,2019-03-20,500000,Active
CU005580,Pioneer Supply,Retailer,R02,SR0007,TN Heights,TN,74321,2019-02-18,100000,Active
CU005581,Summit Contracting,Distributor,R04,SR0034,NM Heights,NM,61190,2017-09-22,25000,Active
CU005582,Evergreen Group,Retailer,R05,SR0040,OR City,OR,25624,2023-11-26,100000,Active
CU005583,Dream Group,Contractor,R02,SR0192,TN City,TN,61698,2023-05-08,250000,Active
CU005584,Evergreen Development,Contractor,R02,SR0087,TN City,TN,27118,2024-06-29,1000000,Active
CU005585,Metro Inc,Retailer,R05,SR0180,WA Metro,WA,93121,2017-09-06,1000000,Active
CU005586,Build Development,Builder,R05,SR0095,OR Heights,OR,57500,2022-08-26,50000,Active
CU005587,Pioneer Materials,Contractor,R04,SR0109,OK Metro,OK,78253,2020-07-01,250000,Active
CU005588,Home Builders,Builder,R03,SR0043,OH Heights,OH,36201,2019-02-10,1000000,Active
CU005589,Metro Builders,Contractor,R02,SR0097,SC Heights,SC,49219,2018-08-21,25000,Active
CU005590,Skyline Materials,Retailer,R01,SR0041,CT Metro,CT,24306,2022-05-06,250000,Active
CU005591,Metro Contracting,Retailer,R05,SR0090,CO Metro,CO,66782,2018-08-31,1000000,Active
CU005592,Atlas Construction,Builder,R05,SR0015,CO City,CO,47482,2017-09-27,25000,Active
CU005593,Home Development,Builder,R02,SR0127,GA Metro,GA,64374,2025-02-10,50000,Active
CU005594,Urban Homes,Builder,R01,SR0111,MA Metro,MA,93539,2021-12-09,100000,Active
CU005595,Atlas Materials,Builder,R01,SR0021,MA City,MA,57850,2022-09-11,25000,Active
CU005596,Home Supply,Retailer,R05,SR0145,WA Metro,WA,23477,2024-10-24,500000,Active
CU005597,Cornerstone Group,Retailer,R04,SR0024,NV City,NV,81629,2022-08-31,1000000,Active
CU005598,Metro Homes,Contractor,R01,SR0186,PA Heights,PA,88908,2022-08-25,25000,Active
CU005599,Prime Materials,Contractor,R04,SR0119,TX Heights,Texas,33176,2017-03-18,250000,Active
CU005600,Home Construction,Contractor,R03,SR0023,IN Heights,IN,53059,2017-08-14,500000,Active
CU005601,Prime Development,Distributor,R02,SR0172,SC City,SC,36903,2024-02-08,250000,Active
CU005602,Skyline Group,Retailer,R03,SR0153,OH City,OH,65515,2022-04-17,500000,Active
CU005603,Build Materials,Distributor,R01,SR0126,NJ City,NJ,30565,2023-08-06,1000000,Active
CU005604,Prime Supply,Distributor,R02,SR0042,GA Metro,GA,23333,2021-11-26,25000,Active
CU005605,Summit Contracting,Contractor,R02,SR0187,FL City,FL,24361,2023-08-06,500000,Active
CU005606,Urban Inc,Distributor,R04,SR0109,NV Heights,NV,55763,2019-10-20,50000,Active
CU005607,Cornerstone LLC,Contractor,R04,SR0169,NM Metro,NM,48930,2023-10-26,500000,Active
CU005608,Skyline Supply,Builder,R05,SR0040,CO Heights,CO,74432,2024-03-19,1000000,Active
CU005609,Home Builders,Retailer,R02,SR0147,TN City,TN,79449,2020-03-15,100000,Active
CU005610,Urban Materials,Distributor,R03,SR0098,IL Metro,IL,48660,2023-12-13,250000,Active
CU005611,Evergreen Development,Distributor,R01,SR0051,MA City,MA,25373,2018-02-06,1000000,Active
CU005612,Summit Group,Contractor,R04,SR0164,NV Metro,NV,36702,2020-02-05,500000,Active
CU005613,Home Contracting,Builder,R03,SR0158,MI Metro,MI,58461,2018-11-12,500000,Active
CU005614,Dream Development,Contractor,R04,SR0064,NV Metro,NV,84633,2018-11-01,250000,Active
CU005615,Home Supply,Contractor,R02,SR0102,SC Heights,SC,31259,2018-08-12,25000,Active
CU005616,Cornerstone Construction,Retailer,R03,SR0078,WI Metro,WI,73500,2019-08-25,100000,Active
CU005617,Evergreen Development,Distributor,R05,SR0010,UT Metro,UT,36911,2022-08-10,250000,Active
CU005618,Summit Inc,Builder,R05,SR0075,WA Metro,WA,62126,2018-04-03,250000,Active
CU005619,Atlas Development,Retailer,R05,SR0100,CA Metro,CA,52938,2018-02-28,250000,Active
CU005620,Summit Construction,Builder,R03,SR0193,WI Metro,WI,53266,2022-03-05,25000,Active
CU005621,Urban Construction,Retailer,R01,SR0006,MA City,MA,88539,2019-09-30,1000000,Active
CU005622,Pioneer Development,Distributor,R04,SR0034,AZ Heights,AZ,,2023-06-24,250000,Active
CU005623,Evergreen Builders,Contractor,R04,SR0069,NM Heights,NM,48070,2021-09-21,25000,Active
CU005624,Evergreen Inc,Distributor,R03,SR0078,OH Heights,OH,78097,2017-01-07,1000000,Active
CU005625,Metro LLC,Distributor,R01,SR0081,CT Metro,CT,27996,2025-03-11,25000,Active
CU005626,Metro LLC,Contractor,R03,SR0188,IN City,IN,34524,2024-09-14,1000000,Active
CU005627,Metro Homes,Retailer,R04,SR0114,NM Heights,NM,22337,2018-02-15,250000,Active
CU005628,Dream Contracting,Distributor,R02,SR0197,FL City,FL,48312,2022-06-23,50000,Active
CU005629,Prime Inc,Builder,R02,SR0077,TN Heights,TN,20797,2023-09-11,250000,Active
CU005630,Build Contracting,Contractor,R04,SR0164,AZ Heights,AZ,88157,2019-08-04,1000000,Active
CU005631,Cornerstone Homes,Distributor,R01,SR0051,PA City,PA,78968,2018-12-17,50000,Active
CU005632,Skyline Homes,Contractor,R05,SR0150,WA Metro,WA,64446,2020-08-25,500000,Active
CU005633,Build Construction,Builder,R02,SR0042,GA Metro,GA,21621,2019-09-29,250000,Active
CU005634,Metro Construction,Builder,R01,SR0166,MA City,MA,20021,2019-12-17,500000,Active
CU005635,Build Builders,Contractor,R02,SR0042,SC Metro,SC,93719,2025-02-19,25000,Active
CU005636,Prime Builders,Retailer,R03,SR0188,IL City,IL,70490,2024-01-16,500000,Active
